id	file	length_offset	text_offset	source	translation	control_codes	status	notes
Script/scenario01_1.binu8@73430	Script/scenario01_1.binu8	73426	73430	　じっと、俺を見つめて。	就这样死死地盯着我看。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario01_1.binu8@73471	Script/scenario01_1.binu8	73467	73471	@vfutaba_0018「男なんて、大嫌い。可愛くも美しくもない、無骨で吐き気を催す体毛と異臭。ごつごつとした骨格に、生命としてのセンスが欠けている」	@vfutaba_0018「男人什么的、最讨厌了。既不可爱，又不美丽，粗俗的谈吐之间夹杂着体毛与异臭。粗糙的僵硬骨骼，作为生命而言太没有品味了」	@vfutaba_0018	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@73678	Script/scenario01_1.binu8	73674	73678	@vfutaba_0019「だけど、君のことを嫌っているわけではないですよ。だから、こうして相手をしてあげています」	@vfutaba_0019「不过啊，对于你我倒是没那么的讨厌。所以，我们才能这样交谈」	@vfutaba_0019	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@73831	Script/scenario01_1.binu8	73827	73831	「……そりゃどうも」	「……那还真是谢谢你了。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@73866	Script/scenario01_1.binu8	73862	73866	　俺を罵倒する双葉は、やっぱり楽しそうだから。@n　そういう言葉を向けてくれるだけで、安心してしまうんだ。	　因为辱骂我的双叶，脸上总是透着几分愉快。@n　她肯这样对我说话，反而让我感到安心。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@74026	Script/scenario01_1.binu8	74022	74026	@vfutaba_0020「でも、勘違いをしないでくださいね」	@vfutaba_0020「不过，请不要对此产生了什么误会」	@vfutaba_0020	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@74098	Script/scenario01_1.binu8	74094	74098	　すっと、鋭い眼差しを俺に向ける。	随即，一道锐利的目光抛向了我。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario01_1.binu8@74154	Script/scenario01_1.binu8	74150	74154	@vfutaba_0021「馴れ馴れしい言葉をどれほど口にしたとしても、私が環を好きになることはありません。私の身体が狙いなら、他を当たってください」	@vfutaba_0021「不管我与你和气地说了多少话，我都不会对你有半点好感。如果是看上了我的身体，还请另寻它路」	@vfutaba_0021	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@74358	Script/scenario01_1.binu8	74354	74358	@vfutaba_0022「すべてのフラグは、バキバキに折れているのです。もし、万が一私のことを好きになりそうになってしまったら」	@vfutaba_0022「一切的苗头（flag）我都给啪嚓地折断了。要是，万一变成了你喜欢上了我的情况下」	@vfutaba_0022	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@74532	Script/scenario01_1.binu8	74528	74532	　冷徹な言葉で、射抜く。	冰冷无情的话语，说了出来。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario01_1.binu8@74573	Script/scenario01_1.binu8	74569	74573	@vfutaba_0023「遺伝子レベルから、出直してきてください」	@vfutaba_0023「就只能请你从遗传基因的层面回炉重造了」	@vfutaba_0023	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@74654	Script/scenario01_1.binu8	74650	74654	「容赦ねえのな」	「你还真是一点都不留情啊。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@74683	Script/scenario01_1.binu8	74679	74683	　双葉の男嫌いは、本物だ。@n　曰く、触れられるだけでも、寒気がするという。	　双叶厌恶男人是真心的。@n　据她所说，光是被人触碰就会让她起鸡皮疙瘩。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@74798	Script/scenario01_1.binu8	74794	74798	@vfutaba_0024「私は、女の子が好きだ」	@vfutaba_0024「我，喜欢女孩」	@vfutaba_0024	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@74852	Script/scenario01_1.binu8	74848	74852	　強い言葉で、俺を遠ざける双葉。@n　本気で、俺の好意が恐ろしいのだろう。	　双叶用强硬的话语将我推开。@n　她恐怕是真的害怕我的好感。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@74964	Script/scenario01_1.binu8	74960	74964	@vfutaba_0025「――私は、女の子が大好きだ」	@vfutaba_0025「——我，最喜欢女孩子了」	@vfutaba_0025	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@75027	Script/scenario01_1.binu8	75023	75027	　だから彼女は、孤立する。@n　誰にも理解されずに、水底へ沈んでいく。	　所以她才会孤立无援。@n　无人理解的她，渐渐沉入水底。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@75133	Script/scenario01_1.binu8	75129	75133	「お前はそれでもいいと思うよ」	「即便如此，我也觉得你这样很好。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@75183	Script/scenario01_1.binu8	75179	75183	　胸を張って好きだと誇れることが、一番の幸せなのだから。	能抬头挺胸地为自己的喜好所自豪，是通往至高幸福的叩门砖。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario01_1.binu8@75272	Script/scenario01_1.binu8	75268	75272	朧	椎名胧		术语检查	独立角色名；依据人物名表
Script/scenario01_1.binu8@75280	Script/scenario01_1.binu8	75276	75280	@voboro_0000「やぁ、瀬和くん。こんなところにいたんだね。探しちゃった」	@voboro_0000「哟，环，你在这里啊。可让我好找」	@voboro_0000	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@75384	Script/scenario01_1.binu8	75380	75384	「……あれ？　えーっと……」	「……咦？那个……」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@75431	Script/scenario01_1.binu8	75427	75431	@voboro_0001「ふふふっ、まだ名前を覚えてくれていないのかな。朧だよ。椎名朧、同級生さ」	@voboro_0001「哈哈哈，还没记住我的名字吗。我叫胧、椎名胧，咱俩同级。」	@voboro_0001	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@75559	Script/scenario01_1.binu8	75555	75559	「ああ、そうだ。そういう名前だった」	「啊，对了。是这个名字。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@75618	Script/scenario01_1.binu8	75614	75618	　名前を覚えるのは得意な方だが、一瞬記憶がぐらついてしまった。@n　これも、彼のもつ不思議な雰囲気のせいだろうか。	　我一向很擅长记名字，可那一瞬间，记忆却摇晃了一下。@n　大概也是因为他身上那种不可思议的气质吧。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@75790	Script/scenario01_1.binu8	75786	75790	@voboro_0002「そっちは、倉科さんだよね。どうぞ、よろしく」	@voboro_0002「那位应该是，仓科同学吧。你好啊」	@voboro_0002	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@75876	Script/scenario01_1.binu8	75872	75876	@vfutaba_0026「……どうも、です」	@vfutaba_0026「……你好。」	@vfutaba_0026	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@75924	Script/scenario01_1.binu8	75920	75924	　差し出された手を華麗に無視して、不機嫌そうに視線を外す。@n　相変わらずの、男嫌いだ。	　她干脆地无视了伸来的手，不高兴地移开视线。@n　还是一如既往地讨厌男人。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@76057	Script/scenario01_1.binu8	76053	76057	「それで、何か用だった？」	「所以，你找我们有什么事？」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@76101	Script/scenario01_1.binu8	76097	76101	ハナ	白坂花		术语检查	独立角色名；依据人物名表
Script/scenario01_1.binu8@76112	Script/scenario01_1.binu8	76108	76112	@vhana_0000「用ですとも！　用ですとも！　ずびーん、どーん！　ちらし、どかーん！」	@vhana_0000「有事！有事！ 锵锵！你好！铛铛！」	@vhana_0000	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@76233	Script/scenario01_1.binu8	76229	76233	@vhana_0001「さぁさぁ、ご遠慮なくー！　今日の十三時から、あそこの第二体育館で素晴らしい演劇が行われるのです！　詳細はチラシを見てねー！」	@vhana_0001「来吧来吧，不要客气！今天13点的时候那边的第二体育馆会举办精彩的戏剧演出！详情还望亲自前往哟！」	@vhana_0001	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@76438	Script/scenario01_1.binu8	76434	76438	「……劇団ランビリス？」	「……剧团兰比利斯？」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@76479	Script/scenario01_1.binu8	76475	76479	@voboro_0003「うん、そうだね。それが、僕たちの所属する劇団の名前だよ。これから、新入生歓迎公演をするつもり。もしよかったら、瀬和くんにも来て欲しいなって」	@voboro_0003「嗯，是的。那就是我们所属的剧团名字。接下来将要举行新生的欢迎公演。如果方便的话，希望环能赏面来看看呢」	@voboro_0003	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@76709	Script/scenario01_1.binu8	76705	76709	@voboro_0004「倉科さんにも見に来て欲しいな。瀬和くん一人だと、寂しいだろうから」	@voboro_0004「也希望仓科同学能一起来。因为只有环一个人的话，显得太孤单了不是」	@voboro_0004	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@76828	Script/scenario01_1.binu8	76824	76828	@vfutaba_0027「誰が、行くものですか。子どものお使いくらい、一人で行ってください」	@vfutaba_0027「谁会一起去啊。这种程度的事情小孩都能做到，请一个人独立完成吧」	@vfutaba_0027	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario01_1.binu8@76948	Script/scenario01_1.binu8	76944	76948	「……まぁ、そうだろうな」	「……也是啊。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@76992	Script/scenario01_1.binu8	76988	76992	　アイドル好きの双葉が、演劇に興味をもつはずがない。@n　まして、俺が同席するのなら、尚更だ。	　喜欢偶像的双叶不可能对演剧感兴趣。@n　更何况，还是我和她一起去。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario01_1.binu8@77134	Script/scenario01_1.binu8	77130	77134	　だが。	但是。		PC版替换待抽检	来自电脑端汉化补丁；按场景、PC原文及出现次序安全对齐，待抽样复核
Script/scenario01_1.binu8@77151	Script/scenario01_1.binu8	77147	77151	@vhana_0002「駄目ですよー！　双葉ちゃんも、一緒に見に来てくださいよー！　ね？」	@vhana_0002「不要啊！双叶也一起来看嘛！呐？」	@vhana_0002	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
